,count,hate_speech,offensive_language,neither,class,tweet
20768,3,0,0,3,2,RT @wilw: Even shorter Charlie Sheen: Your move, Mel Gibson.
20769,3,0,3,0,1,RT @winkSOSA: @AintShitSweet__: @Rakwon_OGOD: Nigga messed with the wrong bitch https://t.co/5mNXKVAYot @Th_Real_Esco
20770,3,0,3,0,1,RT @wintervphillips: *steals your bitch*
20771,3,3,0,0,0,RT @wisdom_spewed: No, you stupid redneck, Animal Husbandry does NOT mean you can get hitched to your blue tick hound, Misty.
20772,3,0,3,0,1,RT @wishfulll: Big booty bitches with... @StagBeChillin: Ass RT @iDocLyfe: Tits
20773,3,0,2,1,1,RT @wittybigtwittys: I use the word cunt very loosely
20774,3,0,3,0,1,RT @wizkhalifa: Currently taking over ur bitches brain with my creativity and wierdness.
20775,3,0,0,3,2,RT @wizkhalifa: On the east coast theres colored hair everywhere.
20776,3,0,3,0,1,RT @wizkhalifa: Respect the man with vision and a gang of bitches to follow it.
20777,3,0,3,0,1,RT @wizkhalifa: Share your feelings but if iss some hoe shit, keep it to yourself.
20778,3,0,3,0,1,RT @wizkhalifa: Woke up sleazy. Im bout to make this day my bitch
20779,3,0,0,3,2,RT @wleerpcv: My Chinese social media feed is in total hysteria over the onset of bird flu recent dead pigs in the river in #Shang ...
20780,3,1,2,0,1,RT @wojtata: @NoneShallPass97 fuck you up fucking skank ass cunt
20781,3,0,3,0,1,RT @wojtata: Huntley High School is the most retarded high school ever.
20782,3,0,3,0,1,RT @woodpusha_: This bitch tried to give my dick a hickey
20783,3,0,3,0,1,RT @woohdakidd_74: @Shane_A1: Am I wrong fa laughin at dem niccas on 1st 48 who be cryin n the interrogation roomhell noooopussy ass n
20784,3,0,3,0,1,RT @woohdakidd_74: @Shane_A1: I did use to buy 2 tees n wear both dem bitches at the same timelame ass lol
20785,3,1,2,0,1,RT @woohdakidd_74: @Shane_A1: Im steady hearin bout these suppose to be tuff street niccas gettin fuccd n dey ass smh gay boyssmh sad
20786,3,0,3,0,1,RT @woohdakidd_74: @Shane_A1 they aint een kno I was in that bitch
20787,6,0,6,0,1,RT @worIdstarcomedy: When youre stressing over someone then realize you got hoes ..  https://t.co/PFmRDuHoXb
20788,6,1,5,0,1,RT @worley_7: Enough with the mind fuck and pass me the fucking nachos, cunt.
20789,3,0,3,0,1,RT @worst_B_ehavior: If you dont give your bf head youre a lame bitch and hes probably cheating on you with a bitch the suck his shit dr
20790,3,0,2,1,1,RT @wrongmusicvine: #MusicThatDoesntMatch These hoes aint loyal! http://t.co/prXCfleT2W
20791,3,1,2,0,1,RT @wrongwaybennett: Only Southerners know the difference between redneck and white trash.
20792,3,0,0,3,2,RT @wtfdawkins: Lets go Yankees
20793,3,0,3,0,1,RT @wtfuxupjessie: A hoe is cool with being unclaimed and kept on the low so that people dont call her what she is. A hoe.
20794,3,0,0,3,2,RT @wvjoe911: Gov Rick Scott Refuses To Debate Charlie Crist Because Of A Small Fan http://t.co/hKMfPnRukU
20795,3,0,0,3,2,RT @wwwobert_: New avi thanks to b Oreo
20796,3,0,3,0,1,RT @x2Pac_ThuGLorD: Whatever. No matter how many times kids fuck me over I will never become I pussy. I promise you that.
20797,6,0,6,0,1,RT @xBrandi_: Only real bitches suck dick
20798,3,0,3,0,1,RT @xCaramel_Jonesx: Dont be 32 on here and saying all my friends and everyone I know has a baby.
20799,6,0,5,1,1,RT @xDSmooth: #shoutout to that niggah @1BookieG
20800,3,0,3,0,1,RT @xDSmooth: @1BookieG remember that one bitch ass you ate out last week
20801,3,0,3,0,1,RT @xDSmooth: @IzThat_xp @1BookieG lmao niggah this is twitter my Kenosha bitches cant be trained like my Florida bitches
20802,3,0,3,0,1,RT @xDSmooth: @Mixxed_BreedXO @1BookieG this niggah was tripping over everybody
20803,3,0,3,0,1,RT @xDSmooth: Damn my niggah side bitch got him making her a sandwich
20804,3,0,3,0,1,RT @xDSmooth: Free my niggah @1BookieG
20805,6,1,5,0,1,RT @xDSmooth: I asked @1BookieG whats the definition of a preppy white girl and this niggah said Starbucks
20806,6,0,6,0,1,RT @xDSmooth: I took yo job bitch @1BookieG
20807,6,1,5,0,1,RT @xDSmooth: Nooo I left my papers in the basement n my niggah getting some cakes down there -.-
20808,3,2,1,0,0,RT @xDSmooth: The way this niggah just flinched at this movie was #priceless @1BookieG
20809,6,0,6,0,1,RT @xDSmooth: This niggah said her lips dry ass hell lmao
20810,3,0,3,0,1,RT @xGingerAvenger: To that cunt who said she wont RT ppl who use foul language because it lacks intelligence... bitch, let me introduce y
20811,3,0,3,0,1,RT @xM_3Times: Yung nation- riot . Still bump that hoe
20812,9,0,9,0,1,RT @xNikiaaa_: @1stBlocJeremiah damn where you on house arrest at ? yup in tht bitch like
20813,6,0,6,0,1,RT @xPoppinWheelies: @1stBlocJeremiah: All yall bitches corny lolrt
20814,9,0,9,0,1,RT @xPoppinWheelies: Lol the thirst be so real on dis bitch
20815,3,0,3,0,1,RT @xSALUTE_BADDAZZ: Well I just got conformation that is your body count is five or above, its high and you a hoe
20816,6,0,6,0,1,RT @xTayGOTTII: @__DatTootieGurl: @TaeFrmUTW @xTayGOTTII iont Like yall always talking. Not even tryna be funny thou rns bitch I do
20817,3,0,3,0,1,RT @xTheMaddHatter: 9, 10 now youre having my twins. RT @polierburrr: 7, 8 get that pussy ate RT RT @R0SEADDAMS: you  http://t.co/WwSINeJ
20818,3,0,3,0,1,RT @xXxRAIDERCH1CKA: We all know dumb bitches like this http://t.co/dq9yKQFV
20819,3,0,3,0,1,RT @x_Jimbo: Multi till I die bitch believe that...
20820,3,0,0,3,2,RT @xenakix2243: Feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops slowly
20821,3,0,3,0,1,RT @xfleezus: cant turn a hoe into a housewife.
20822,3,1,2,0,1,RT @xjayyandrew: Im trynna find me a wifey type, not a hoe type.
20823,6,0,6,0,1,RT @xleaaahh: @1stBlocJeremiah: I want subway cookies dem bitches do sound good rn
20824,3,0,3,0,1,RT @xo_FCK_LOVE: @HelloBrooklynn_: Not sparing no hoes http://t.co/q3fskcY6L2
20825,3,0,3,0,1,RT @xo_Jack: You can definitely tell whos a whore by what bitches wear when its slightly warm out..
20826,3,0,3,0,1,RT @xobeauty___: if i was to really be straight bold bitches will hate me man
20827,3,0,3,0,1,RT @xochaton: youre a little bitch, and Im straight up rude.
20828,3,0,3,0,1,RT @xochinadoll: You hoes are lost.
20829,3,0,3,0,1,RT @xofantasybby: A mexican bitch better win the crown! #NuestraBellezaLatina
20830,3,0,3,0,1,RT @xojeaninee:  dawg! @Tressilicious: Pet peeve is finding out a cute guy has hoes. I automatically lose interest. I dont compete.
20831,3,0,0,3,2,RT @xoxo_Geee: Chest tattoos on females are trash .
20832,3,0,3,0,1,RT @xoxo_Nieceyy: Lol Imma start handing out guides manuals cause you bitches wanna be me so bad
20833,3,0,3,0,1,RT @xoxo_shelby_22: @zzachbarness: Ill fuck a bitch real quick
20834,3,1,2,0,1,RT @xoxokellylynn_: some of yall hoes can spend $300 on bundles, have a mk purse with a matching wallet, have your nails done but dont ev
20835,6,0,6,0,1,RT @xsamanthaelaine: 1 good girl is worth 1,000 bitches people still fail to realize that
20836,3,0,2,1,1,RT @xtruthseekerx_: @NotoriousBeep blaxican
20837,3,0,3,0,1,RT @xx_lowkeychayy: I let these bitches talk. thats just free promotion .
20838,3,0,3,0,1,RT @y3llab3lla88: The streets aint going no where. These hoes for everybody. When you got someone real you hold on to them.
20839,3,0,3,0,1,RT @yNeverEleven: @VernNotice you dont want to play cs:go youre a bitch! no I wont play fucking league of legends that game is shit I
20840,3,0,3,0,1,RT @yaboybillnye: its funny when sluts say u just mad cause Im 100% real its like no bitch #swerve cuz u actually about 65% water gtfo
20841,3,0,3,0,1,RT @yaboybillnye: u a 10? on the pH scale maybe cause you basic hoe
20842,3,1,2,0,1,RT @yagurlbubblez87: Ugly bitch prolly so cockeyed she lookin at the dick and balls up close at the same time while suckin at the same time
20843,3,0,0,3,2,RT @yankee7kid: Whos to blame for the Yankees underperformance this year? The Umps? Management? The Ebola Outbreak?...How bout the player
20844,3,0,3,0,1,RT @yasminmarie23: When you realize you got no hoes http://t.co/s5YVAv8G7l
20845,6,0,6,0,1,RT @yayabad1_SODMG: @_100d: Smoke wit a bitch in nap and let her play music I bet 100 she turn on boosie or some slow shit  real shit
20846,3,0,3,0,1,RT @yendys45: And @xDSmooth fell in love with pussy he never even got....
20847,3,0,3,0,1,RT @yepitstrey: I Be Like
20848,6,0,6,0,1,RT @yes_paul: I bitch about unnecessary things lol
20849,3,0,3,0,1,RT @ygAddie: Obama a bitch.
20850,6,0,6,0,1,RT @yglukeg: Why is Arizona hot as hell and then literally 5 minutes later its fuckin Hurricane Katrina up in this bitch
20851,3,0,3,0,1,RT @yo_fav_rapper: I was HEAD FIRST EVERY TIME FOR YOU. . but now Im pussy?
20852,3,1,2,0,1,RT @yoboijackson: Fck all you hoes. Catch a grip!
20853,3,1,2,0,1,RT @yofwm: @BrianLovesAss_: Damn babe  sike forever fucking with basic bitches
20854,3,0,3,0,1,RT @yograndmabitch: Had a crush on a bitch with a man I tried to show her that I could treat her better but I never had no luck
20855,3,0,3,0,1,RT @yolythegod: Dick will have bitches selling their own mothers soul.. Inconsistent dick at that. Dick that they know isnt staying.
20856,3,0,3,0,1,RT @yooSlim Yall Virgo bitches gotta chill thinking yall Beyonc&#232;
20857,3,1,2,0,1,RT @youlovelena_: @rolltide916: Wtf RT @Ambitious_Rome:  @__sharae: he peed on this bitch https://t.co/wEJg4IkGIm Ill cut his shit
20858,3,0,3,0,1,RT @young_thrill3r: These hoes aint loyal
20859,3,0,3,0,1,RT @youngscrap: I sent that bitch a smiley face, bitches love smiley faces
20860,3,0,3,0,1,RT @youngtravo: If u aint never had a pregnancy scare your pussy trash ladies #professortrav
20861,3,0,3,0,1,RT @younngmel: Fuck half the bitches at Mount Rainier  i only fucks wit a few
20862,3,0,3,0,1,RT @yous_a_cutie98: If you know he has a girlfriend dont be that little bitch, respect it and move on.
20863,3,0,3,0,1,RT @yummy_pearl4: You put my number on blocklist? How can I stop this??? Convert them mfs. Ill make all them hoes topless.
20864,3,0,3,0,1,RT @yung_gleesh: If rather fukk a bitch dat fukks eryday den fukk dat bitch who try to hol n be a cold whore n da sheets i cnt een look at
20865,3,0,3,0,1,RT @yung_sexxistud: Hoes tweets be like put that dick in my throat I wont choke then when you ask them about it they say its a song hoe wh
20866,3,1,2,0,1,RT @yungbabydad: @RandallSomia because theyre all fucking two years old acting like I wont mind being tagged bitch I will violate you
20867,3,0,2,1,1,RT @yungkatana: free wop
20868,3,0,3,0,1,RT @yunglex3_: Dont want a good girl, hoes is his choice
20869,3,0,3,0,1,RT @yunglust: @WeakndMLG @hannahtherapper she a hoe year-round, yeezy taught me
20870,3,0,3,0,1,RT @yungtfti: If a bitch says eeeeeee she a hoe
20871,3,1,2,0,1,RT @yungturd: miley cyrus, macklemore adam levine all got together n were like lets gets the most retarded fucking hair cuts ever
20872,3,0,3,0,1,RT @yungxprnce: Approach yo bitch like: http://t.co/UHMIME9psw
20873,3,0,3,0,1,RT @yunheaux: ppl from the uk go dumb hard when they curse they be like YOU SHITTING CUNT I be like dam cunts cant shit
20874,3,0,3,0,1,RT @yurista4life: @weston_diamond @PaulMoon8 fuck you dude! talk shit to my friend I will beat your ass bitch
20875,3,0,3,0,1,RT @ywr_speedy: nah these bitches up harbor city ;
20876,3,0,3,0,1,RT @z0mbiedance: Gabbys a bitch made Jackie make the tea packet first.
20877,3,0,3,0,1,RT @z0mbiedance: Gabbys a bitch turned on my xbox with her nasty foot..
20878,3,0,3,0,1,RT @z0mbiedance: who let gabby get drunk off of her ass? give that bitch bread...bitches love bread.
20879,3,0,3,0,1,RT @zFearless: @Fadeaway_4s fuck a bitch and think of me
20880,3,1,2,0,1,RT @zLuketheDuke: @TonyJRodriguez just a bunch of rednecks hammered for three straight days
20881,3,0,3,0,1,RT @zachbooty: Building a dresser really makes me crave an ice cold glass of pussy am I right dudes
20882,3,2,1,0,0,RT @zachpiecowiak: @Eddie_Sativa87 youre a fucking queer
20883,3,0,1,2,2,RT @zachthorpe78: the trash generation
20884,3,0,0,3,2,RT @zachthorpe78: where are all the thinkpieces on why kids call themselves trash and garbage these days
20885,3,0,3,0,1,RT @zakkmcdaniel: You need to at least not be a bitch 12/7 to date me
20886,3,0,3,0,1,RT @zee__emm__gee: I immediately become the biggest bitch when Im sick. Like I just need to be taken care of lmao
20887,3,0,3,0,1,RT @zeemonstaa: There no such thing as too much pussy .
20888,3,0,3,0,1,RT @zekNcashe: all i ever asked for was patience, patience pussy but mostly patience..
20889,3,0,3,0,1,RT @zekNcashe: you cant question snoop dogg he a OG he told us not to love these hoes.
20890,3,0,3,0,1,RT @zerohedge: Full retard: NAR blaming slow April sales on winter weather.
20891,3,0,0,3,2,RT @zippy1981: @voretaq7 from a TDD POV linux is just a mock for the kernel of the GNU/HURD system.
20892,3,0,1,2,2,RT @zoejoiner: if youre gonna trash talk my piercings dont say it in front of my best friends
20893,3,0,3,0,1,RT @zrastall17: Eloquently stated. @h0rheyd: god i hate tom coughlin ol ass fuckboy ass geriatric ass pussy ass bitch
20894,6,0,6,0,1,RT and pass that bitch http://t.co/YoLSpKhiC0
20895,3,0,3,0,1,RT if one of your followers sell pussy but hop on Twitter like they got all the morals and class
20896,3,1,2,0,1,RT if you fucked a bitch that fucked EVERY nigga in your state
20897,3,1,2,0,1,RT to spam this bitch ass nigga RT @HELLonDAscale: Migos http://t.co/5KzQXf7zg9
20898,3,0,0,3,2,RT what got me into baseball! :Well only a couple more days till all these legends will be retired #CORE4 #Yankees http://t.co/bL2V1v2n9T
20899,6,4,0,2,0,RT!
20900,3,0,3,0,1,RT!!@Coolie_GBE300: You pussy whipped for only following @KimKardashian tho.... @kanyewest
20901,3,0,3,0,1,RT@KILLQuana: I wonder How much pussy justin bieber gets.....
20902,3,2,1,0,0,RTin your own shit now pussy what a joke youd end up just like all the rest no show chicken shit mother fucker
20903,3,1,2,0,1,RT, If You Agree!
20904,3,0,0,3,2,RT: Thank you, Captain. Itll never be the same. @Yankees #Jeter#2 http://t.co/EIe8D8C5cj
20905,3,0,3,0,1,Raaaayciss bitch @Sky_Max: Michelle Obama: African-Americans Should Vote for Democrats http://t.co/SL6TW6P39f via @Newsmax_Media
20906,3,0,3,0,1,Rack city bitch !
20907,3,0,2,1,1,Raised Round real niccas no decoy
20908,3,0,3,0,1,Rallys sound good af. But ion have no hoes so we cant take that ride
20909,3,0,3,0,1,Rambo bout to flex on these hoes
20910,3,0,0,3,2,Rams too @GnarlsDarkley: Lakers as a whole is trash RT @80sbaby4life: Jordan Hill is trash. Play Davis and Randle more
20911,3,0,3,0,1,Ran here from my house too... Im kinda retarded. Lol
20912,3,1,2,0,1,Rand went full retard some time ago @RichardBSpencer: @SenRandPaul isnt playing the game... hes just retarded.
20913,3,1,2,0,1,Rap bitches prolly scared of Remy ma lol
20914,3,0,3,0,1,Rape a ho Ben! Lol
20915,3,0,3,0,1,Ratchet lol ass lol bitch
20916,3,2,1,0,0,Raunchy ass hoe.
20917,3,0,3,0,1,Raunchy ass to pussy action with Sakurako offering up her holes for&#160;use http://t.co/9elp4XyE9D
20918,3,0,0,3,2,Ravioli stuffed wit lobster nd a nice stuffed clam #eating betterthanamobster http://t.co/PzdoESaR
20919,3,0,3,0,1,Ray Rice bitch!!!!!!!!!!!!!
20920,9,0,9,0,1,Ray Rice is a bitch his wife is stupid for staying by his side.
20921,3,0,3,0,1,Ray rice had that bitch of the xans and the lean all in one punch
20922,3,0,1,2,2,Re: Alexander Skarsgard, my roommate has declared: Hes a sexy albino lizard. i dont know how thats sexy, but it kinda is.
20923,3,0,0,3,2,Reaaallly wish I had more milk for Oreos. Lol
20924,3,0,2,1,1,Reading the ut sexual assault case takes me back 2 college.Ill never forget D Walk would say dont run trains on them hoes.Straight Trouble
20925,3,0,3,0,1,Ready to bounce out dis bitch
20926,3,0,0,3,2,Ready to go get my fried Oreos
20927,3,1,2,0,1,Real Niggas and Bad bitches have 2 things in common. Youre both ignorant as fuck neither of you know that youre Kings and Queens.
20928,3,0,0,3,2,Real basketball players get disappointed when they throw something in the trash can and miss
20929,3,0,2,1,1,Real bitches who really hungry wont be out here arguing with bitches on twitter straight flexin
20930,3,0,3,0,1,Real love hard to find when these bitches try to fake it with me
20931,3,0,3,0,1,Real niccas relate fuk niccas perpetrate
20932,3,0,3,0,1,Real nigga need a real bitch. Just somebody I can chill with.
20933,3,0,3,0,1,Real niggas let real bitches come
20934,3,0,3,0,1,Real niggas let real bitches cum first
20935,6,1,5,0,1,Real niggas speaking bitch u better listen....
20936,3,1,2,0,1,Real niggas treat me with respect and youre a pussy, nigga.
20937,3,1,2,0,1,Real nigs uck with me and I dont give a uck who dont
20938,3,0,3,0,1,Real shit. Now if the bitch want some grapes or something, THATS different.
20939,3,0,3,0,1,Real shit: I love eating pussy.
20940,3,0,3,0,1,Real talk I really aint fully trusted a bitch since Instagram and twitter became popular
20941,3,0,0,3,2,Real talk not being byes or nothin! The whole NFC south glad bag trash this year none of the teams have a chance making it to the playoffs!
20942,3,0,2,1,1,Really Barnicle? OJ or Anthony Weiner? MJ is a clown show for #teabaggers and the rich. Come on #msnbc do you want good ratings? #morningjoe
20943,3,0,3,0,1,Really aint nuttin to cut that bitch off
20944,3,0,3,0,1,Really bitch?
20945,3,0,3,0,1,Really bitch? No.
