text,isHate
RT @thecoreyholcomb: ESPN has Jason Whitlock on PTI ass kissing for mister Charlie to justify the bullshit the Eagles did to D. Jackson,0
RT @thecoreyholcomb: Every man cant have a bad bitch. But in this country if you got 100$ cash r willing to go where poverty roams,0
RT @thecoreyholcomb: Every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w,0
RT @thecoreyholcomb: If your man is happy in his next relationship your fucked up ways are a blessing bitch,0
RT @thecoreyholcomb: Its a got damn shame bitches wit raw ass dick sucking skills are not wifey material.,0
RT @thecoreyholcomb: Long finger dike hoes be pulling off their gloves instead of winking at bitches they trying to suck,1
RT @thecoreyholcomb: No man has ever aborted a baby even if he have her $ on it. Abortion bitches will soon meet god they baby to face th,1
RT @thecoreyholcomb: People who r mentally stable know when to beat their kids when to talk to them. Clubs hoes stop by dads should n,0
RT @thecoreyholcomb: The WNBA superstars can suck pussy while on top of da world but when they stop playing da thousands r gone they sett,0
RT @thecoreyholcomb: This bitch wit a baby ask me to switch seats so the family could be together. I said bitch my family wasnt together?,0
RT @thecoreyholcomb: Twitter family,0
RT @thecoreyholcomb: When gay girls suck pussy from a bitch who just took a plan B pill the other day that means the munching hoe ate plans,0
RT @thecoreyholcomb: You are who you kick it wit yall. Check yo squad- if busters blameamotherfucker ass bitches surround U its twice a,1
RT @thecrewfinest: @187XO_: Me and ma niggah @thecrewfinest In the Func fucccccccked upppppp Im Here On!!!,1
RT @thefrogod: Dat shit trash,0
RT @thegame: RT @sean_locs93: The Game Beats 40 Glocc in LA (Full Video) http://t.co/80lf7HvsWm via @youtube - this bitch 40 cop cant be s,0
RT @thejokerxo:  @Weed_Cloudz: Does SZA have freckles on her pussy too?,0
RT @thejudyann: And if you aint a hoe,0
RT @thelibraicon:  RT @WeNotSocks:  RT @IntenseDesire: Bow wow look like the stress of saving a hoe is wearing him down http://t.co/S,0
RT @therealQuilly: A bitch will fuck wit a dead beat dad as long as he cuttin her checks,0
RT @thereal_EMandM: @red_is_raw so is your pussy lmao,0
RT @thereal_EMandM: Settling down is for pussies,0
RT @thereal_EMandM: Yankee Doodle had a farm. Cotton farm,0
RT @therealelp: from @CNN tonight:  N word or cracker...which is more offensive?. probably the one you wont spell out,1
RT @therealiman: The price of pussy in Toronto has now declined to one Henessey bottle and a quarter pounder combo with large fries.,0
RT @thesexiertwin: Making today my bitch,0
RT @thewayoftheid: Viola Davis sans wig is still stuntin on you hoes in the most classically beautiful way. #HTGAWM,0
RT @thewhite_gucci: This bitch just blew my high and i was high off all of these drugs,0
RT @theyLOVEblaq_: joseline did not sneak athea,0
RT @theyallTATIfans: @BeeGuwop: I told you to unfollow that bitch but you aint wanna listen Barbie http://t.co/sw3rkoCW1c,0
RT @theycallmenavy: @royaltyclubvp @Aswaad88 worse yet u meet a bird with a nice ras and youre like something about u looks familiar lol,0
RT @theyoungdread: Words go from babe to bitch,0
RT @thiizz_: fuck these bitches,1
RT @thinksarcasm: My music taste goes from ghetto black girl to depressed white girl.,0
RT @thirlrection: I will fight a bitch for Austin thats my gringo right there aint no one messing with my white chocolate drop,0
RT @thisdayinmetal: Apr 29th 1997 @WASPOfficial released the album Kill.Fuck.Die #TakeTheAddiction #MyTorturedEyes #WASP #HeavyMetal http,0
RT @thotbucket: This kid is wearing HUF socks and a Dont Sweat My Swag sweatshirt. And Im like leave some pussy for the rest of us dude,0
RT @thoughtkendalI: dumb bitch ruined a perfectly good sweater http://t.co/lk8W8jjglI,0
RT @thtsher__: if ya bitch mad tell ha Ill put ha own,0
RT @tianaroseee_: Mary Jane my only bitch,0
RT @tiaramescudi: I hate when bitter bitches try to take away someones happiness.,0
RT @tiathegawd: bitches be trying the wrong bitches dont even be knowing..,0
RT @tic14tac: Guys be like Man,0
RT @ticiaverveer: Royal city of the Kushite kings at Meroe (Sudan),0
RT @tictacsforsex: If your girlfriend doesnt like that bitch. You dont talk to that bitch.,0
RT @tightgripp: this bitch just said I hope it snows like hell this summer   now How in the actual FUCK do you expect that to happen?,0
RT @tigolbittiesxo: No bitch u were not born with 7 pounds of sephora and MAC on ya face,0
RT @timbvtcher: Old soul? More like young bitch.,0
RT @tinatbh: rt if u a broke bitch with expensive taste,0
RT @tinykissable: Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl,0
RT @tishforprez: that pointy nail game is for da birds.,0
RT @tishforprez: you had me at eating pussy.,0
RT @titaaaR15: Dumb bitch,0
RT @tj_curtin: A birds eye view of todays #harvest14 activities. Thanks @BrentJFF for the great camera work! http://t.co/RgETR4tV4S,0
RT @tmaeleen: this bitch just blew my high i was off all of dese drugs...,0
RT @tmoney_presa: *when bae sings it aint nun to cut that bitch off with too much enthusiasm* http://t.co/CN0Vtrk8DA,0
RT @tnicolle_rauzi: We always bitch about the opposite sex when were equally just as scandalous. Not all,0
RT @toddknife: Full @weakenednachos set (except the last song) from Southern Darkness Fest last month. Whos the ape on guitar? https://t.c,1
RT @tokmetzis: Dreigdwergen,0
RT @tolkienproverb: Fairy tale does not deny the existence of sorrow and failure...,0
RT @tommy_kayyy: Aye little bitch yall niggas hirin?  https://t.co/F0nTMVCDio,1
RT @tommyjaster: Where da hoes at... CMon thru at Hatchys in Utica TDT about to rock dis biiaaaatch. #TDTHoe #teamspade #highgang,0
RT @tomtomorrow: Have their been any reports of an aerosolized virus that turns apes intelligent? Seems like that kind of day.,0
RT @tonymoore: Found cheese cracker sandwiches in the cabinet,0
RT @tonyrobbins: Piers Morgan to Charlie Sheen: You were taking Cocaine Charlie Sheen: I wasnt taking it. I had to pay for it. via ...,0
RT @toodope_bro: If a nigga can tell hoes hes taken,1
RT @toujoours: could never kiss up to a bitch or follow up being someone. not my cup of tea,0
RT @townhallcom: Charlie Crist Refuses To Back Down From Race-Based Attack On GOP http://t.co/zSHn94OK9S,0
RT @tr4pb0y: when the pussy so good u forget to pull out http://t.co/653Te4sUhr,0
RT @trackinBlackKev: @MichelleDBeadle shut the fuck up dumb bitch,0
RT @tracksideonline: There will be track sweeping during this yellow.,0
RT @transtrenda: Okay okay but. Trans birds,0
RT @trapfuI: i hate a i dont text first type bitch,0
RT @trapgodcon: Squad up bitch nigga @Ride907 @terryak907 @thomas_olmstead http://t.co/g3BoK10PjZ,0
RT @trapgrampa: I fucked ur bitch after I got bingo,0
RT @traphouseryan: Damn girl that pussy talkin  Im keeled over nigga,0
RT @traplord_: Ridin round blowin loud,1
RT @trapwithRonnie: These Thots keep saying all niggas want is pussy....Well bitch wtf else does your broke,0
RT @trayn1gga: 1? Smh  RT @WombRaider773: @HOFSportsTalk: Yoo  http://t.co/4SqZ7Tvp4v,0
RT @trayn1gga: Alabama is overrated this yr the last 2 weeks has shown too many chinks in their armor WV gave them hell too,0
RT @trentlilweezy: you are trash,2
RT @treszTHEbest: Its all they know RT @SMCo71: you bitches never gonna b happy following these social sites,0
RT @trevso_electric: You want a hot body? You want a Bugatti? You better be born into wealth,0
RT @treyjohnican: Possum a hoe ..,0
RT @treymcgruder233: @22EdHam what you still doing up my nig,0
RT @trianglesoul: I wanna eat weed brownies but then I ask my self if I really wanna spend countless hours watching a documentary on sea tu,0
RT @trillest_304: i wish they made a hoe fax .,0
RT @trillmnded: bitches will fuck a nigga with money knowing he aint buying her shit. but wont fuck a broke nigga that would give her his,1
RT @trillycjuicy: Im really chill. I talk to everyone,0
RT @tristabee: you used to be the shit but now you aint shit bitch,0
RT @trix2343: @ZitlalyL @Vic_Manzan0 hes a beaner not a nigga,1
RT @trrvvv: Some these bitches got birkins and dont even have cars on the island.. Let alone furniture,1
RT @truudayyb: Whered you get the beauty scar tough guy,0
RT @trvpgxdx: Jen: Bitch Daquan dropped your kids off today,0
RT @trvpunzill: $ &gt; these bitches,0
RT @trvvp_: These hoes got no chill http://t.co/lc5GsfOVXS,0
RT @tryna_be_famous: Like,0
RT @tsgnews: UPDATE: Collegian dressed as yellow Teletubby will face charges for break-in,0
RT @tuitillidie: Icepick punk bitch blood in the mosh pit,0
RT @tumblrfunniest: When I throw away paperball perfectly into the trash can: http://t.co/215E0H0PS9,0
RT @tupac_taughtmeh: @DivaMonRoe2uHoE: Somebody find this bitch fuck her. She aint had no good dick fucking With this fat nigga. http:/,1
RT @tupactopus: bad bitches get in free night at weenie hut jrs,0
RT @tupactopus: hoes on my jitterbug,0
RT @tupactopus: need a bad bitch who knows how 2 treat a pokemon master right,0
RT @turk_jt12: That bitch aint loyal.,1
RT @twaimz: i have never screamed so much like a little bitch just from A FUCKING VIDEO GAME IM LEAVING EARTH I-G-G-BYE,0
RT @twayne1010: Charles Mansons fiancee will have a difficult time planning their honeymoon. Charlie cant surf.,0
RT @twerkn4boba:  fuck you say bitch? I will kill you  http://t.co/3EiGzh6Q13,3
RT @twincitytyson: bitches hanging in the salty spatoon,0
RT @tyler_yost: You guys are all the best @brownboy_U @Yojhan174 @caitnicole3 @alexiscarfield @CiCi_Phi love you nig nogs #indyfam,0
RT @tylerfucks: recent studies have shown that ur a lil bitch,1
RT @tylergposey: Happy teen wolf! Heres me with @IanBohen getting ready to bitch slap a berzerker http://t.co/ZChBqXFA0g,0
RT @tyleroakley: Merry Christmas,0
RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess,0
RT @uMadddt: #FixItJesus,0
RT @uMadddt: Claw that ass!,0
RT @ugIycutie: one,2
RT @uhfrocircus: This is the life nigger,1
RT @unanswerdverses: did that bitch ever get out of ludacriss way?,0
RT @unanswerdverses: what bitch tried to kill Kendrick Lamars vibe?,0
RT @uncle_palacios: @SheeeRatchet: bitch ass nigga square up  http://t.co/UHkKKwsrDL @CaelanG15,1
RT @uncledaddy69: @weakenednachos Californias biggest retards. Dont forget about HOLY who just released an amazing EP.,2
RT @urbandictionary: @The2kGod nigger: A fully grown niglet http://t.co/HJKlNHDrWT http://t.co/x6y5XKKPMq,1
RT @urinnerdevil: ur typical twitter hoe http://t.co/YJE9LUnWVp,0
RT @useemitch: 1,3
RT @usmntHistory: On this #USMNT day 2014,0
RT @vackra_lognn: I dont know why I go on that pancake face bitchs twitter. She gets me tight every time,0
RT @vanluvz1: My body thought wed get an extra hr sleep but my brain decided to wake up 2 hrs earlier.,0
RT @varepall: Charlie Rangel on GOP: They believe slavery isnt over http://t.co/I8nolg9m6O,1
RT @veeveeveeveevee: If I was Obama Id call a press conference slit joe bidens neck on live tv just 2 show these crackers I mean business,2
RT @velweb: Thank you One-A-Day for making your vitamins the size of a fucking Twinkie. I love giving myself the heimlich maneuver every mo,0
RT @verkannt__: None of my bitches judge me they love me  dont think they would like me if i was any other way,1
RT @versacecum: bitches be like  but still be in everybodys business,0
RT @versacecum: some girls be using halloween as an excuse to act like hoes and get away with it smh,0
RT @versaceezy: i aint gonna text first cus pride bitch,0
RT @versaceezy: if we date u dont even gotta worry bout me talking to other hoes cus I aint got any,0
RT @versaceezy: she said i want a man who can pick me up during sex bitch you lucky i picked you up at all gas prices high as hell,0
RT @versaceezy: side hoe: lets make us official,0
RT @verseunanswered: Did that bitch from Frozen ever let it go?,0
RT @verseunanswered: Did those bitches from Frozen ever build a snowman?,0
RT @vexedmentals: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati,0
RT @vickstar_isabel: @kyleighhmariee: @TezCapone: My type a bitch  https://t.co/Bz4yBovcfl,1
RT @vickyBeanMr: Girls go talk to your other hoes game too strong,0
RT @vickyBeanMr: We live In a world full of unloyal hoes ugly niggas asking for hugs,1
RT @vickyBeanMr: When u with yo main bitch and you see yo side bitch in public http://t.co/scmkp1nYGU,0
RT @vincestaples: In other news your bitch cook for me.,0
RT @vinehumor: Flappy bird is taking over my life. I can hear the bird crashing every time something goes wrong. https://t.co/kuLDr4mabp,0
RT @vinnycrack: this bitch got the itunes terms and conditions tattooed on her http://t.co/dHRVCNRR1H,0
RT @viper5816: Sen. Harry Reid Lists all the Things Republicans Have Blocked in the Senate http://t.co/bjoWvABwhi via @townhallcom,0
RT @virleehol: @cbinflux Well we sure as heck know how to read. Im reading the trash right now and almost everything Ive heard on the web,0
RT @vntonx: suck my duck,0
RT @vodkapapixo: @Weed_Cloudz: 6 God by Drake is trash thank you,1
RT @vodkapapixo: Black girls have never been into me. I guess cause I dont call them hoes,2
RT @w1LLiam_: @Whackko yall boyz was fried! Fuck dat pussy nigga in the blue doe,0
RT @walkerkpt: Prediction- Obama will leave the Democratic Party in shambles  oh gosh,0
RT @walkinghashtag: @dumbcollegefun: Mean girls are just honest bitches. #Truth @JacklynAnnn,0
RT @walshnyc: Which World Cup Teams Are Jihadis Rooting For? http://t.co/ecU754zHKk @versharma @vocativ http://t.co/8z0B7ocMqP,0
RT @warningfragile: everyone always says girls are really bitchy,0
RT @washingtonpost: Chinas bird flu outbreak: 3 good signs,0
RT @wastedsatan: Ane is a cunt,1
RT @waymoflydenu: Why yall hoes in such a hurry to be single mothers?,0
RT @wb_kaylaa: Fake bitch : hey girl,0
RT @wcvbkelleyt: Just me or are there a lot of tweets from media tonight about election night food??!! For the record: cheese crackers @s,0
RT @weakenednachos: last thought before bed: in 92 we had a mock election in 3rd grade and i voted for Perot. maybe i related to his rea,0
RT @wegomakeit: pussy pussy pussy i smell ya frum bout a mile away,0
RT @weirdstyle: I have 0 hoes lmfao,0
RT @whaddoyoumean: Too many bitches is shady,0
RT @whatupwxll: @VivaLaKash  got dhem hoes !,0
RT @whiskeyqueeen: niggas aint shit but hoes with dicks,1
RT @whisperdispatch: Charlie wearing the Dont Tread On Me flag pin? Every Dem should show up in Congress in 2015 wearing that @ESQPoliti,0
RT @whitbreezy: Once I get a cold beer in my hand there aint no mistakin who I am,0
RT @whiteboytatted: Shout out to all you girls that wear those holy cross leggings but got a pussy thats full of sin,0
RT @whoThatBe_LAE: raising asia.... that lil bitch could dance bruh,0
RT @whodatth0: @AAAdontplayy: lmfao hicks https://t.co/kNa2U0D2o0lmfao,1
RT @willgoes_ham: I love bad bitches thats my fuckin problem,0
RT @willyroast2: Ratchet hoes wear flip flops that curl up and turned black like souls of slaves walked in them,1
RT @willyroast2: yo girl pussy stank @SoloExMachina This tweet stinks RT @willyroast2: There is no suck thing as a faithful bitch in Washin,0
RT @wilw: Even shorter Charlie Sheen: Your move,0
